Trading contract,Item Number,QTY,Date From,Date To,Material,Counter Party,UOM,Contract Type,Sales Organization,Distribution Channel,Division,Shipping Conditions,L/S Position Indicator,Mode of transport,Plant,Tolerance Schedule ID,Incoterms Sales,Incoterms Part2 Sale
0000022027,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200864757,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022075,000010,1500.00,3/1/19,3/31/19,000000000000100195,0200160922,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022086,000010,1850.00,1/1/19,1/31/19,000000000000100195,0200158832,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022123,000010,750.00,5/1/19,5/31/19,000000000000100195,0200900033,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022151,000010,3000.00,1/1/19,1/31/19,000000000000100195,0200557468,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022159,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200155430,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022304,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200116561,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022337,000010,2000.00,6/1/19,6/30/19,000000000000100195,0200336272,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022396,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200862684,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022406,000010,5000.00,5/1/19,5/31/19,000000000000100195,0200750970,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022473,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200678578,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022477,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200114842,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022478,000010,1700.00,2/1/19,2/28/19,000000000000100195,0200019013,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022504,000010,800.00,1/1/19,1/31/19,000000000000100195,0200665113,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022520,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200498114,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022524,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200797099,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022528,000010,1500.00,1/1/19,1/31/19,000000000000100195,0200017036,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022639,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200155430,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022654,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200864324,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022702,000010,1400.00,6/1/19,6/30/19,000000000000100195,0200509968,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022712,000010,10000.00,1/1/19,1/31/19,000000000000100195,0200107976,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022713,000010,1900.00,6/1/19,6/30/19,000000000000100195,0200831060,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022725,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200116561,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022747,000010,9000.00,1/1/19,1/31/19,000000000000100195,0200842141,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022752,000010,4000.00,1/1/19,1/31/19,000000000000100195,0200916471,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022803,000010,3400.00,1/1/19,1/31/19,000000000000100195,0200006705,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022820,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200335787,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022865,000010,975.00,1/1/19,1/31/19,000000000000100195,0200795310,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022872,000010,900.00,1/1/19,1/31/19,000000000000100195,0200901993,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022873,000010,850.00,1/1/19,1/31/19,000000000000100195,0200552458,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022874,000010,850.00,1/1/19,1/31/19,000000000000100195,0200181091,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022875,000010,850.00,1/1/19,1/31/19,000000000000100195,0200328009,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022879,000010,3600.00,1/1/19,1/31/19,000000000000100195,0200663395,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022897,000010,2000.00,6/1/19,6/30/19,000000000000100195,0200585455,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022898,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200859956,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022900,000010,12000.00,6/1/19,6/30/19,000000000000100195,0200109390,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022916,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200298093,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000022934,000010,12000.00,6/1/19,6/30/19,000000000000100195,0200109390,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022936,000010,400.00,1/1/19,1/31/19,000000000000100195,0200853703,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000022951,000010,10000.00,1/1/19,1/31/19,000000000000100195,0200506292,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023079,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200583850,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023091,000010,4000.00,1/1/19,1/31/19,000000000000100195,0200175711,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023102,000010,6000.00,1/1/19,1/31/19,000000000000100195,0200154095,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000023141,000010,1850.00,1/1/19,1/31/19,000000000000100195,0200109397,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023142,000010,3600.00,1/1/19,1/31/19,000000000000100195,0200108841,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023168,000010,74.80,1/1/19,1/31/19,000000000000100007,0200897850,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000023185,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200851966,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023188,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200851966,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000023191,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200583850,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023217,000010,185000.00,4/1/19,4/30/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000023220,000010,185000.00,5/1/19,5/31/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000023268,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200751223,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000023359,000010,6000.00,1/1/19,1/31/19,000000000000100195,0200864604,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023371,000010,8000.00,1/1/19,1/31/19,000000000000100195,0200003871,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023383,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200891148,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000023474,000010,1500.00,1/1/19,1/31/19,000000000000100195,0200662480,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023475,000010,1500.00,1/1/19,1/31/19,000000000000100195,0200894019,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023494,000010,10000.00,2/1/19,2/28/19,000000000000100195,0200615559,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000023503,000010,850.00,1/1/19,1/31/19,000000000000100195,0200487411,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000023589,000010,2400.00,2/1/19,2/28/19,000000000000100195,0200097399,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000023593,000010,900.00,1/1/19,1/31/19,000000000000100195,0200914845,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000023858,000010,900.00,1/1/19,1/31/19,000000000000100195,0200842345,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000023861,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200678575,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024021,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200097675,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024087,000010,850.00,1/1/19,1/31/19,000000000000100195,0200556577,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000024141,000010,900.00,1/1/19,1/31/19,000000000000100195,0200556827,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000024254,000010,2500.00,6/1/19,6/30/19,000000000000100195,0200215215,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024255,000010,2500.00,1/1/19,1/31/19,000000000000100195,0200504676,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024257,000010,1487.50,1/1/19,1/31/19,000000000000100195,0200519691,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024259,000010,212.50,1/1/19,1/31/19,000000000000100195,0200515066,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024432,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200563412,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024471,000010,7500.00,1/1/19,1/31/19,000000000000100195,0200174889,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024475,000010,900.00,1/1/19,1/31/19,000000000000100195,0200512844,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000024490,000010,2700.00,5/1/19,5/31/19,000000000000100195,0200213461,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024544,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200040986,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000024738,000010,20000.00,4/1/19,4/30/19,000000000000100133,0200111642,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000940
0000024738,000020,28000.00,4/1/19,4/30/19,000000000000100133,0200111642,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000940
0000024856,000010,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000020,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000030,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000040,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000050,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000060,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000070,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000080,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000090,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000100,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000110,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000120,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000130,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000140,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000150,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000160,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000170,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000180,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000190,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000200,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000210,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000220,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000230,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000240,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000250,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000260,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000270,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000280,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000290,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000300,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000310,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000320,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000330,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000340,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000350,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000360,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000370,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000380,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000390,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000400,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000410,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000420,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000430,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000440,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000450,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000460,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000470,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000480,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000490,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000500,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000510,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000520,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000530,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000540,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000550,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000560,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000570,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000580,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000590,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024856,000600,100.00,1/1/19,1/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000010,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000020,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000030,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000040,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000050,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000060,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000070,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000080,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000090,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000100,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000110,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000120,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000130,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000140,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000150,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000160,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000170,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000180,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000190,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000200,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000210,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000220,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000230,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000240,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000250,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000260,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000270,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000280,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000290,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000300,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000310,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000320,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000330,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000340,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000350,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000360,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
